index,answer,prediction
1278,Мосейчук,Мосейчук
1279,"Шпет
обнять .
трепать",Шпет Обнять трепать
1280,апостол,ЗПОСПОЛ
1281,"Бойкова
дензнак",Бойкова дензнак
1282,"Брылев
Ахмедов",ыМыЛав АраЖиь ф5х;
1283,"задачник
подшефный плаха",оали колПуя Шоха
1284,ВГИК,ВЁИЖ
1285,Браим,БРдим
1286,красногвардейский,красногвардейскч;
1287,щавель,пвелы
1288,Сущик,Су щчк
1289,"панк мелкий
весенний",панк мелкий весенний
1290,тренажер эмоция,преножер ЭМОЦЫЯ
1291,"Баева
52471",Бяева 52471
1292,"благолепие легавый
скамья Радько",благплЕпив легаВищ [КаМИЯ РаДикп
1293,Кошко:,Ко1*о:
1294,освежать анфас:,"((ВЖ(Ъ ""НФОС'"
1295,"захват
кросс.
Пожарский
оффшор","з0*в0"" кросс Пожарский оффшор"
1296,утечка-,утечка-
1297,"заделаться Шихова
освободить плафон",заделапься 1 ₽ 8
1298,"воронка
сколько",воронка СКОЛЬКО
1299,подпорка,"К( ,-)1ор '"
1300,"пристанционный
самоизоляция",пршспанцпонныш самотволяшя
1301,требовать,требовагь
1302,оглашать,ОГЛАШАТЬ
1303,"незнание
стирка
фонтанный
Башаримова
Сачук",НезНЧНИе сиирки фОНИЧННЫЙ БЯШФриМоВа Сачук
1304,"фитиль!
Ковязин
здеся",фитилы Ковявин здеся
1305,stay,~+@у
1306,"могущественный
грот кровно
филькин
измучиться",мозущесш@енныш :ош КрОВНО фЫЛьцн шмучш/ья
1307,"замелькать-
вшестером",замелькать Вшестерм
1308,"71434
Батищев
стереть
клеврет
Шумилин",71434 Батищев стереть клеврет Шумилин
1309,"шмотье
Осетров",иъ $ ((@2 0сешро8
1310,"относиться
воздыхание",относИтЬСЯ воздыхание
1311,"дурной
тетеря",дурной тетеря
1312,74932,74937
1313,Башилова,башилова
1314,туды заволноваться,тудн заволтоватъса
1315,"Дронь
низкий,",ДРов> ваавваъ
1316,биополимер,(1ЖЮФ
1317,"спечься
Чебан
block",СпеЧЬсЯ Чебан Ыоск
1318,Напалкова,{{8ПКОКа
1319,"Дятел горенка
Сурикова Олеся",Дятел горенка Сурикова Олеся
1320,Мохов,Мох ОВ
1321,"Петухов пробежка
лесопарк Валуев",Пешух 06 пробеж ка лесопарк Валу е6
1322,"Мартынович
тьфу чудачество
Митрохин
космы уценка Банщиков",Мартынович тьфу чудачество Митрохив хоау удетка Баншиов
1323,эльф,эльф
1324,Колыма,{олыма
1325,"лишек (
вплоть",лишек внлоть
1326,"Чечеткин
Мыльникова",Чечешкын Мыльнцкова
1327,9474425398,9417442590
1328,убывать,убывать
1329,"правка неуклонный
Лукьянович
оскорблять сыщик
шерстить Черкашина
шавка стронуть",правка неуклонный Лукьянович оскорблять сьик шерстить   Черкашина павка стронуть
1330,река,река
1331,"якобинец
зайти нараспев
торговка",якобинец зайти нараспев торговка
1332,"вызнать
Кравцов",вызнать Кравцов
1333,"разогнаться
тахикардия онемение
выколотить Данильченко",равопагья тахикердия онакана Еъколотигь Данлыено
1334,"горка дочкин(
оборудовать-",горка  дочкин оборудовать-
1335,"Кудинович
увядание",увядание Кудинши'
1336,пунктуальность,пунктуальность
1337,Низовцев,Низ овцев
1338,порядочно,ЛМДОЮЮ
1339,Савва-,Савва-
1340,беготня,беготюя
1341,пейс,пейс
1342,копытце,копытце
1343,"Голец
лепеха
Марфель",Голец лепех а Марфель
1344,"динамически
мыльный
лишний Шилин",ДИНАМИЧЕСКИ МЫЛЬНЫЙ ЛИШНИЙ ШиЛин
1345,"говорить,",говорить;
1346,"Нагорнова(
голосовать
укореняться",Нагорова( [ОВЗеоЕашь Укорэвятья 71Е ;])
1347,"спектр
Козлов",спектр Козлов
1348,"град
авва",Прад авва
1349,Лайков Зеленая,ЛаЙков Зеленая
1350,"сродни ring
донести
управляться",Содти донеоти урАлятъоя 53
1351,"47402
much?",47402 >иг4?
1352,"прогрессивно
оборачивать
жбан телочка",": , '6'-1ст ;"
1353,"13633
франт,",13633 франт
1354,гребешок,о0ебошок
1355,зачастую,Ю зачаску
1356,"Петлицкая
данный
архивист",ПЕТЛИЦКАЯ ДАННЫЙ АРХ ИВИСТ
1357,"целоваться
Перелыгина
гольф-клуб",цел овашься Перел ыешна 20л Ьф-клуб
1358,Коняев,чъ = {1
1359,"mile
фреймовый
спермий    -
Радюкевич   )",шэ Фроттовете сторхатт Радоховиа
1360,9623438282,932343828
1361,тигр,тигр
1362,жмурик,жмурш
1363,"сжать
11478",@аЬ 11478
1364,Полушин,Полушин
1365,"Титенков
выдвигать
Павловский",Титенков выдвИГаТь Павловский
1366,"изумить нахалка
нерешительно
демонстрант
Ермилов",изу мишъ нах алка нерешишельно демонсшранш Ермчлов
1367,признаться,{0ИЗн аться'
1368,24077,24977
1369,"18838 мочеиспускательный!
9843476241 побрызгать",18838   моч@ш@^уск@шелы ый! 9843476241 10брыз2016
1370,"опасно
неологизм",ОПСЮ #ОЛОГИВМ
1371,Мотовилова,Мошовио8а
1372,"дружный
видеоклип
гимнастика?",дружныи видеоклип гимнастика?
1373,9097578123,9097578123
1374,атом,оизом
1375,"10151
атолл",061 атолл
1376,похвально,вально пох
1377,"кое-что Бочаров
залежалый",КОв-Чо БотАров ЗАЛЕЖАЛЫЙ
1378,ридикюль.,2 ридикюль
1379,grand),&гапф)
1380,"русый Ильин
кокосовый
часом",расна (м &отосоЗчй Фосол
1381,Минкин,МИНКИН
1382,9002782378?,"""78277ВР"
1383,"гуж приравнять
озарение вратарь
репа Лобанок",еуж #р#ра(няюЬ фворенце @0ш@ь ре/ Лобанов
1384,37749,37749
1385,ноздреватый,ноздреватый
1386,чайный,наиныйй
1387,"профессор униженно.
прочный показывать
27239 9979351464",профессор  уншжкенно: прочный показыЗаЮЬ 27239 9979351464
1388,"пейджер
эрбий
Сафонова",ПЕЙДЖЕР ЭРБИЙ САФОНОВА
1389,"расшить очертание заслуженный
различение Умнов жечь столяр",#ман =
