index,answer,prediction,correct
1223,"Ковшик доколе.
халва Малецкая
Костеневич",KOBIUK nOKOne. Manelkas xaJIBa KoCTeHeBnY 国,False
1224,"капонир
рехнуться Ивасенко Сомов женка",KanoHup pexHy mbca HBaCeHKO COMOB XeH.,False
1225,Дубров:,y6poB:,False
1226,сочный,福 COYHbIi,False
1227,"замотанный халат
переплести
невыдуманный
смеховой
подмастерье",3aMOTaHHbV  XanaT nepemnecTV HeBbnyMaHHb以 CMexOBON mOnMaCTepbe 农,False
1228,"Давидчик
Павлючик
затаенный",MaBwnuNK TaBnIOVK 3ataeHHLM EYS Hlsatizn,False
1229,"кокошник
очный",KOKOLWHMK OUHbIM I,False
1230,"84406
Андрюша
скептицизм",84406 AHAPIOLIA CKETTVLVBM,False
1231,"Нейман:
Косов
19749",HeUMaH: KocoB 19749 三 ,False
1232,"Нуриева
Черкес
Мазюк
чайхана",Hy pueBa Yepkec Ma31OK yaNx aHa,False
1233,"вольера скушный
литой великорусский
наравне исполниться",BOnbepa  CKywHbiu numou BenuKopy cckuu HapaBHe uCnOnHumbca,False
1234,проговориться,,False
1235,Лас-Вегас,Jac-Berac,False
1236,"загнивание Немец
клейстер 9181272780
напыление купальня.",HeMeLL 3a『HVBaHVe knevcTep 9181272780 HanbneHve KyranbHA. R,False
1237,62337,62337,True
1238,"Бабак
пава",BABAK TIABA,False
1239,одевание,n CBsnNe,False
1240,манго,三 ® 真,False
1241,"перекатываться
Зубов баранина",neperamusambcs 3y 6os bapaHuHa,False
1242,22951., Sinl 22951.,False
1243,"Шелков
Таркан",王 LLeAKOB aPKaH,False
1244,Скоморох,福,False
1245,"устало
62337
ишачить",YCTAnO 62337 WWAYNTb,False
1246,"против немножко
юго-западный
вымывать
Хромовских",InpOTNB HeMHO)KKO lor0-3ananHb函 BbMbBaTb XpOMOBCKIiX,False
1247,ахти,Y # axmu S,False
1248,"жинка
цена,
Русак","+ 0-0 )K UHKQ UeHa, PycaK",False
1249,"9715948417
Рублевская",9715948417 Py6neBCKaA,False
1250,индоссамент,HoccaMeHT nonuAR 旅,False
1251,"заслышать
сброситься",3acnblwatb c6pOCHTbCA 福  兼茶 茶 工S  SOTH,False
1252,декламировать,# 川 MvpOBaTh,False
1253,пластит,nnacmum,False
1254,"метанол каре
вытащить
напрягать",MeTaHon Kape BbTaWATb HanparaTb 福 4Kinder Sd,False
1255,Плевако,rMeBako,False
1256,точечный,TOYeYHbIM 天,False
1257,"погружаться
Комаровский
спасский
Малишевская
молодить",n02py x ambcg K omap oeck uu cnacckuü M an uweeck ag MOn odumb,False
1258,атлет,山 Tney,False
1259,"кондор
кушетка",KOHOOP Kywemka,False
1260,унтер,yHrep,False
1261,52165,中印  扫2 0 52165,False
1262,"достопамятный
немаленький
имплантация:
отираться
сарафанчик",JOCTOHIaMATHb HeMaIeHbKH HMIUIaHTaINH: OTHpaTbCH capapaHIIIK M,False
1263,рамка,0,False
1264,отсохнуть,OTCOXHYTb,False
1265,send,中 send,False
1266,Лапиков,JIarIKoB,False
1267,иди-ка перевозчик,MnVkaneneBOBLMK,False
1268,межсезонье,MeKCe30Hbe,False
1269,сепсис,cencHC,False
1270,"примитивизм
аут замертво",npumumueu3m ay m 3aMepmeo ★★★,False
1271,"Лобкова липосакция
низинка чубук
критический речушка",JIo6koBa nVnocakLMA 4y6yk HB VHka KpMT We CKW pe4yka,False
1272,Горяйнов,TOPAVHOB,False
1273,Донской, 石 AOHCKOR,False
1274,опасть,OnacTb,False
1275,градостроитель, 兰,False
1276,96686,96686,True
1277,soil,茶 米 A格 采 萧 soil,False
1278,Мосейчук,Moceuuyk ,False
1279,"Шпет
обнять .
трепать",ILner O6HATb TpenaTb 钢,False
1280,апостол,anocmon,False
1281,"Бойкова
дензнак",boMKoBa AeH3HaK D,False
1282,"Брылев
Ахмедов",BubineB ALMeAOB,False
1283,"задачник
подшефный плаха",3aAa4ik ToAiephbd Amaxa,False
1284,ВГИК,咖 BrHK,False
1285,Браим,1 6PANM,False
1286,красногвардейский,enCKHi KpaCHorBa,False
1287,щавель,JABeJIb,False
1288,Сущик,Cy wuk,False
1289,"панк мелкий
весенний",naHK MenKnn BeCeHHNA V HLIEX,False
1290,тренажер эмоция,mpeHaxep  mOUE,False
1291,"Баева
52471",Baeea 52471,False
1292,"благолепие легавый
скамья Радько",6naronene Aerabbn CKaMhA PaAbKo ®,False
1293,Кошко:,Kowro:,False
1294,освежать анфас:,oceexcam6 aHpac:,False
1295,"захват
кросс.
Пожарский
оффшор",3axeam Kpocc. Ioorapckui odpuop,False
1296,утечка-,yTeyka-,False
1297,"заделаться Шихова
освободить плафон",3adenambca oce06odumb nnapon Luxoea,False
1298,"воронка
сколько",BOpOHKa CKONbKO ,False
1299,подпорка,,False
1300,"пристанционный
самоизоляция",npUcmaHYUOHHbO CamOU3 0n 9 LUg,False
1301,требовать,n,False
1302,оглашать,OrNALLATb,False
1303,"незнание
стирка
фонтанный
Башаримова
Сачук",HE3HaHue cmupka 中OHMaHHbiu BawapuMoea Cauy k,False
1304,"фитиль!
Ковязин
здеся",11  8E > CpVTWNE KOBA3V 3nEcA,False
1305,stay,#临 stay .1,False
1306,"могущественный
грот кровно
филькин
измучиться",MO2y weCmBeHHblu  2pom KpOBHO cpUnbKUH UBMy4UmbCA,False
1307,"замелькать-
вшестером",3aMenbkaTb- BLe CTe poM 人,False
1308,"71434
Батищев
стереть
клеврет
Шумилин",71434 BaTumeB cTepeTb KJIeBpeT IlLyMUIHH,False
1309,"шмотье
Осетров",中 口 + wmombe Ocempoe,False
1310,"относиться
воздыхание",OTHOCИTbCA BO3bIXaHNe,False
1311,"дурной
тетеря",IypHOn TeTepa T ,False
1312,74932,74932,True
1313,Башилова,GawwnoBa 15. 16.,False
1314,туды заволноваться,Tynbt 3aBOHOBaTDCS 帆,False
1315,"Дронь
низкий,",C ApOHO HBBC#,False
1316,биополимер,丰电业 ® 6uonouMep,False
1317,"спечься
Чебан
block",cneybca He6aH block ,False
1318,Напалкова,BBIKCRR 一,False
1319,"Дятел горенка
Сурикова Олеся",ATen rOpeHKa CypHKOBa a Oπeca,False
1320,Мохов,MOXOB 1,False
1321,"Петухов пробежка
лесопарк Валуев",emy x 06 npo6ex ka Bany ee neconapk,False
1322,"Мартынович
тьфу чудачество
Митрохин
космы уценка Банщиков",MapT6LHOBq Tbdy qynaTecTBO MarpoxuE BaEEKOB KOCMGI yleEka,False
1323,эльф,anbd 7,False
1324,Колыма,2 KOTLBIMa,False
1325,"лишек (
вплоть",AAWek BAnOTb,False
1326,"Чечеткин
Мыльникова",YeyemKuH MbISbHuKOBa HC,False
1327,9474425398,94744253 1,False
1328,убывать,y6hBaTB,False
1329,"правка неуклонный
Лукьянович
оскорблять сыщик
шерстить Черкашина
шавка стронуть",IpaBKa HEYKIOHHbIN JIyKHAHOBY OCKOpOIATb CBIHK YepKaWHa ImepcTHTb aBKa CTpOHyTb,False
1330,река,peka,False
1331,"якобинец
зайти нараспев
торговка",AKO6NHey 3aNTW HapacneB TOprOBKa,False
1332,"вызнать
Кравцов",BbI3HaTb KpaBLOB UN,False
1333,"разогнаться
тахикардия онемение
выколотить Данильченко",pa3OrHaT bc TaXHKapANA OHeMeHve aHWnbUeHKO BbKONOTWTb 0 沙,False
1334,"горка дочкин(
оборудовать-",ropka AOYKNH 060pynOBatb R,False
1335,"Кудинович
увядание",KyIMHOBEN yBaaHne,False
1336,пунктуальность, 口  VHKT,False
1337,Низовцев,HV3 OBLeB,False
1338,порядочно,DOPAOHO,False
1339,Савва-,CaBBa- 9 mdiloyl,False
1340,беготня,6erOTHA,False
1341,пейс,nevc,False
1342,копытце,YOUO  KOnbITLe,False
1343,"Голец
лепеха
Марфель",Toney  nenexa Mappenb,False
1344,"динамически
мыльный
лишний Шилин",ANHAMNHECKN MbUnbHbI H W,False
1345,"говорить,","rOBOPHTb,",False
1346,"Нагорнова(
голосовать
укореняться",HaropHOBa( ronocOBaTb YKOpeHATbCA 者有站 百北和,False
1347,"спектр
Козлов",cneKTp K03nOB,False
1348,"град
авва",rpaA aBBa,False
1349,Лайков Зеленая,avKOB 3eneHas,False
1350,"сродни ring
донести
управляться",ring cpOIHn nOHECTH ynpe IATDQT,False
1351,"47402
much?",47402 much?,True
1352,"прогрессивно
оборачивать
жбан телочка",eno-lka,False
1353,"13633
франт,","际 13633 PpaHT,",False
1354,гребешок,peo e 生址： PK6 ac u电R,False
1355,зачастую,3ayacmy ho,False
1356,"Петлицкая
данный
архивист",METnNUKAR AHHbIN APXNBUCT  ,False
1357,"целоваться
Перелыгина
гольф-клуб",uenoBambCa nepenbi2uHa 20nb中-Kny6,False
1358,Коняев,12 D D D 0  KOR,False
1359,"mile
фреймовый
спермий    -
Радюкевич   )",mile dpesbronsDk crepsoak Pamorenrt,False
1360,9623438282,9623438282 Fiye,False
1361,тигр,TWFp,False
1362,жмурик,福,False
1363,"сжать
11478",CKaTb 11478,False
1364,Полушин,Mony ,False
1365,"Титенков
выдвигать
Павловский",TITEHKOB BbUBNraTb HaB.IOBCKHi,False
1366,"изумить нахалка
нерешительно
демонстрант
Ермилов",u3yMumb Haxanka HepeuumenbHo deMoHcmpaHm Epmunoe 一,False
1367,признаться,,False
1368,24077,240X7,False
1369,"18838 мочеиспускательный!
9843476241 побрызгать",18838 uoueucnycramenohbli! 9843476241 no6po32amo,False
1370,"опасно
неологизм",? D OraCHO HEONOrVBM,False
1371,Мотовилова,MomoBunoea,False
1372,"дружный
видеоклип
гимнастика?",HPyKHbY BHIeOKIHI THMHaCTHKa? 1,False
1373,9097578123,起,False
1374,атом,amou 招,False
1375,"10151
атолл",M D51 aTO,False
1376,похвально,,False
1377,"кое-что Бочаров
залежалый",BOYAPOR KOE-4TO 3AMEXANO,False
1378,ридикюль., CLS znt PaUIOnE,False
1379,grand),grand) ,True
1380,"русый Ильин
кокосовый
часом",QwuH pycua korocobun uacou,False
1381,Минкин,MNHKUH,False
1382,9002782378?,9002782378? ，  ,False
1383,"гуж приравнять
озарение вратарь
репа Лобанок",2yH npupaehamb o3apeHue epamapb  M06aHOK pena,False
1384,37749,7 37749,False
1385,ноздреватый,H03ApeBaTb ,False
1386,чайный, yaiHb ILXSTAR,False
1387,"профессор униженно.
прочный показывать
27239 9979351464", npopeccop Y HUDK eHHO. npouHblu n0ka3bl8amb 27239 9979351464,False
1388,"пейджер
эрбий
Сафонова",Y 物 福 NENKEP PEUN CAOOHOBA,False
1389,"расшить очертание заслуженный
различение Умнов жечь столяр",paCWTb OepIaHe_3aC/Kellbl (BBIMOHe YMHOB KCb CIODD NE,False
1390,ухарь,Frisch,False
1391,45040,45040,True
1392,Афина,Hipraga 姬路 D6G,False
1393,чужеземец,yke3eMeL! KAT,False
1394,Примшиц,TIpi R 8 2,False
1395,разбиваться,,False
1396,смирительный,CMpiTen,False
1397,"глотательный
беспроволочный",2nomamenbHblu 6eCnpoBOnoyHblu LODDOVA 3,False
1398,84406,84406 ,True
1399,"патриархия Лушников,
учинить детскость
Рудова row
разомлеть","JYLLHNKOB, PATPVAPXVA Y4NHNTb ETCKOCTb PYOBA ROW PA3OMTETb",False
1400,"Ильин
Вилков",WbNH BWIKOB,False
1401,пуловер,  nynOBep,False
1402,43418,1 43418,False
1403,карнавал,1 KAPHABAN,False
1404,цветение,f LBETeHe TUESDAYE EST,False
1405,"9325177335
лысоватый",HEVWW 7 9325177335 nbIcoBarbn,False
1406,достигаться,ROCTHT ATBCA S,False
1407,"Таллин
Янцевич
все-все",TaJIIUH HHLeBIY Bce-Bce,False
1408,полет,ronet S KI  星,False
1409,"скоба
Марья",cKo6a Mapba,False
1410,"Бальцевич)
смятый",众生专快营处 SanbLeBNH) CMATbIM,False
1411,дружок,APYXKOR,False
1412,"мертвец
Гришук",mepmseu Tpuuyk,False
1413,"Диана
Жданко",UaHO X OaHKO ,False
1414,68698,68698,True
1415,"подраться
сифилис",mOApaT bCA cnOwINc,False
1416,"неустойчивый
9568488910;
климакс",cmouuuebu Hey 9568488910; KAuMaKc,False
1417,"Григорьева Бриль
Тумилович знамя",BPHIb rPUrOPbEBA TYMHIOBHY 3HAMA T,False
1418,"верфь
52425
энтомолог",Bepcpb 52425 HMOMONO,False
1419,92027,92027 厦  ,False
1420,"Михайловский
клонирование
Армен сцепка",1 MxaiWoBCKWi KIOHNpOBaHNe ApMeH cLenka,False
1421,завуч, 3aeyy,False
1422,"черкать
стегать",YepkaTb M cTeraTb,False
1423,"Анна
сердить",A AHHa cepAHTb,False
1424,"Алехина
веяние",AIEXNHA BEAHNE,False
1425,шале,9 WaAe,False
1426,"привратник
Мюнхен",MPVBPATHNK MIOHXEH Ko boam3u,False
1427,нежить,HeKHTb,False
1428,Хилько,XunbKo,False
1429,"вложиться
9111528777",BIOKNTbCA 9111528777,False
1430,"попятиться
научить
66568",TOTATVTBCA HAYUNTb 66568,False
1431,Сухинин,CyXUHNH,False
1432,вирши),BUPLUW,False
1433,"брыжейка
Бутенко",6pbixevka EyteHKO,False
1434,Ровнейко,POBHEVKO,False
1435,флора,pnopa 团,False
1436,оковы,OKOBbI ,False
1437,магнит,MarHHT,False
1438,славословить,CaBOCOBNTb,False
1439,"патовый
Ксюша подвоз.",naTOBbIN Kciowa nO几BO3.,False
1440,донор,AOHOP,False
1441,сложение,CnO eH,False
1442,"прямой
Скуратович
Железнова
35519",npamou Cky pamoeuy KeΛe3Hoea 35519  三,False
1443,"печь
9173299413
бухнуть",neyb 9173299413 oyxHymm6 www.wagons-lits-diffusion.com,False
1444,"юридический
лекарственный
Перепелкин",ropuduueckui neKapcmeeHHbu epenenKuH,False
1445,частенько, yacTeHbKO,False
1446,"ловелас
Липай веский
спанье
аффектация
65742 29986",noBenac nunau Beckuu cnaHbe apoekmauug 65742 29986 0,False
1447,дремота,IPEMOTA 9,False
1448,"умонастроение
гидроэлектростанция
Талалаев Федотов",yMOHaCTpoeHve WnPOnekTPOCTaHL TananaeBenOTOB oO,False
1449,алкалоид,ankanoud,False
1450,"Кислякова
побоище
Карпик  .",KUCnAKOBa ro6ovle KapnwK FANOS SANCHEZ 电t,False
1451,"окосеть
Бубен
31447 )",OKocemb  by 6eH  31447 ),False
1452,"чушь Мартынович
архивный 9373464267
липкий
похозяйственный
Шорникова Масляков",MapmbIHoeuy uyuub 9373464267 apxueHblu nunkuu noxO3AUcmeeHHblu L LLlopHukoea MacnAKOE. ,False
1453,Егорова,FropoBa,False
1454,рвать,peamb,False
1455,"коммерческий-
космический
9199122581",KOMmep4ecKn KOCMIHeCKN 9199122581,False
1456,Зарубо,3apy6o,False
1457,"Митрошин
приказный
противень",Mumpouuh npuka3Hbiu  npomueehb,False
1458,"все-все-все
Ковшова
геосистема",Bce-BCe-BCe KOBLWOBa reocncTeMa,False
1459,оживить,OXVBUT  8 Ciu,False
1460,78122,  78122,True
1461,"Леонов
госорган:",八eOHOB rocopraH:,False
