index,answer,prediction,correct
1394,ВОСКРЕСЕНКА УПОРОВКА,BOCKPECEHKA ynOPOBKA,False
1395,р. ТРУБЕЖ,p. TPYEEX,False
1396,РАССКАЗЫ ГЛИНЯНЫХ ТАБЛИЧЕК Мифы народов Двуречья,"Hayxa. PACCKA3BITJIHHAHbIX TAEJIHYEK Mupu HapodoeJeypeuon Hadonzocoxpanumbnamsmaocebe. aJUucx ael.uomx.omyaae3.ucbnym. maKoecpoxusonHu.. CezooHx MHoZue BoCnpuHuMaom Mupuax sabaeue.pycmneuaucmpaunbtecaxu.Ho ecxasxaxcobmux npoucxodam empuoeek moxuapemoe.mpudecamomzocyoapcmees,a nanaa uoeccmapec:cmpana,zopod.pea.  casanuanouotaomyuenbm do6pamocaooce Mux tayGonux xopnel uemopuu cmpan unapo Doe.Anopooe coepeMenHx Hpaeax uo #pyueaemc Hacneuecedo peenoc. Pomcah960 04.05.2016 Ma6upuHm.py",False
1397,ДЕШОВКИ,AEWOBKN,False
1398,река ЯГОМА river YAGOMA,peka ArOMA river YAGOMA,False
1399,Древнее Двуречье,IpenHeeJIBypeube Megypeb.eypee Meconora Pek-EspaT Trp Banro Hapon-wymepu Ypyk Top Ban.yp KHH FACbMeHHOCTb oa noopn TanK 3aKHXaypa  NODHDM KMHN,False
1400,ХЕРСОН,XEPCOH CHEPTo-opRa,False
1401,КРАСНЫЙ СЛОН,KPACHbIN CIQH,False
1402,Kompan kierros Lahnaniemen seurojentalo,Kompan 前 kierros Lahnaniemen seurojentalo,False
1403,КИРОВ,KWPOB,False
1404,POZOR,POZOR DETI!,False
1405,ЦЕЛЬ ИССЛЕДОВАНИЯ:,"pobneMHbiBonpoc HTo MHTepecHoro MoeT nonenaTb peKa Octep? O6eKTCCneAOBaH:peKaOcTep LEIbMCCNEnOBAHMA H3y4TbHCTOPHIOnORBeHHAHa3BaHAPeKH AaTbrHAponorHuecKyIo xapaKTepMcTHKy, nOKa3aTb3Ha4eHHe BXH3HH MeCTHOro HaceneHHR,H3yyHTbnpo6neMbI3arpR3HeHR nPOAOnLBaHHR ONbITOB M HCCneAOBaHHH peKHropoAaPocnaBnA,nyTeM BOAbIBpeKeOcTep,BOCnHTbIBaTb6epe*HOe OTHOWeHHeKBOAOeMaM.",False
1406,АДРЕСНЫЕ ТАБЛИЧКИ RU,TABJINUKH AJIPECHbIE RU,False
1407,КОБЯКИ,KO6AKN,False
1408,улица ГЛАВНАЯ 140,YnNUA FNABHAA 140,False
1409,Я Твоё,TYUTYUNOVAOLGA,False
1410,OVE,LOVE NYNAILSKANGANNYNALS,False
1411,hot,ANNANAILS hot,False
1412,ЛЮБЛЮ ТЕБЯ ДО ЛУНЫ И ОБРАТНО,AOBAOTEBX 2o AYHbI OEPATHO,False
1413,Костик 16 июля 2018 в 10.30 вес 3750 гр. рост 53 см,Kocmuk 16 B 10.30 2018 wona bec 3750 p. pocm 53   CM.,False
1414,Ваш текст,BAW TEKCT,False
1415,Настюше 1 годик,LeHa TonbKo 3a HaAnNCb Hacmroue 120duK,False
1416,ЛЮБЛЮ ТЕБЯ,八105八H0 TE69,False
1417,bye-bye Ivanova!,bye-byea Tuaneval,False
1418,Ваша надпись,Baua Hagnuch,False
1419,18 мне уже!,18 MHe yxe!,False
1420,Папины принцессы!,MOS Hlanue npuny o Dodocmu,False
1421,ШАРЫЗЧ ВОЗДУШНЫЕ ШАРЫ В ВОЛГОГРАДЕ,WAPbl3Y O3AYUHME IAPLBBOIrOrPALE,False
1422,"ЛЮБИМАЯ, СПАСИБО ЗА НАШЕГО СЫНА!","ANSHMAR, CHACHEO 3A HXWErO CBIHA:",False
1423,Настёне 16,Hacmete 16 @HAKUNA.projecl @HAKUNAproject,False
1424,Единственной Мамочке на свете!,guncmlehnai Manorke Hacbeme!,False
1425,НАЛИВАЙ А ТО УЙДУ!,KENAIO PA3PEWINTE no KANEW! HAPPY FUCKING AEA Tbl ERENG HAPPY B-DAY AJMB HAMBANI ATO '3PEWUTE KEIAIO YAAY! EnIM- nopv 4Er,False
1426,С днём рождения,Cgren ponregetns,False
1427,здесь может быть ваша надпись ,3AECb MOXKET 6bITb BALIA HAANMCb,False
1428,НЕ  ЖДИ Чуда ЧУДИ сам!,HE YYAA KAH  CaM,False
1429,Люблю тебя как до ЛУНЫ и обратно,JioOJoTet KaKAo JyHbI WOCpaTHO DAB-A,False
1430,С Днём Свадьбы,eu Sfaobdor,False
1431,Багульник,barynounk,False
1432,Я ЗДЕСЬ из-за ТОРТА,93AECb M3-3A TOPTA,False
1433,"Бэллочка, С днем Рождения!","Bounerka, Cgrem Pocgerus!",False
1434,с днем рождения,4HeM POKAeHnT,False
1435,I love you to the moon and back,deleyo I to-themow and bad,False
1436,"Лерочка, Happy Birthday!","lepouka, Happy Birthday!",False
1437,Надюлечке роднулечке от Ченюли,Hadroceus OT BeHIONUR,False
1438,Любимому Братику,lroduMoMy Spamuky,False
1439,Ваша надпись,Banua Hagnuch,False
1440,BE MY VALENTINE,BEMYVALENTINE,True
1441,17.10.08 МIМО ПРОХОДИЛ,171008 MlMO HPOXQAIA,False
1442,ANIU KOCHAM CIE,ANIU KOCHAM CIE,True
1443,мы были на волосок от жизни,ynANaMMK Mbl 5bIMU HA BDAOCOK OT HU3HU,False
1444,minimal,minimal,True
1445,In loving memory of Eva Dobraszczyk 26.11.83 - 27.10.08 To sit in the shade on a fine day and look upon verdure is the most perfect refreshment: Jane Austen,In loving memory ofEva Dobraszczyk26.11.83-27.10.08 To sit in the shade on a fine day and look upon verdure is the most perfect refreshment:Jane Austen,True
1446,ПРАВИЛА ПОСЕЩЕНИЯ ПАРКА КУЛЬТУРЫ И ОТДЫХА ДОМА ОФИЦЕРОВ ЗАБАЙКАЛЬСКОГО КРАЯ,"NPABNNANOCEWEHNA nAPKA KYnbTyPbI M OTAbIXA AOMA O中NLEPOB 3A5AMKAnbCKOrO KPAR Paboma napka ocyuecmennemcg no cnedyoueny pemuMy enemHumepuodc7.00qacoe do 23.00 4aco6 noepewdam6unepecmaenamb Manble pxumeKmypHbie opMbI（caMeuku,a3oHbl,ypHbl),HaHocumb 83uMHumepuodc7.004acoe do21.004aco8 HadnucuupucyHKu; HaxodncbHameppumopuunapkanocemumenudo6poeonbHoco2nawaomc Haco6nodeHue·nospewdamb ckynbnmypbl,6odHble coopyweHuA （boHmaHbl,BodoeMbl)uHaHocumbHadnucuu npasunnoceuyeHuapkakynbmypbluomdbixaAomaopuepoe3abauikanbcKo2okpag. pucyHKu HaHUX; onbumecmnpaeunonynukaHaouuanbHocaumeAyBoouuep3a6aukanbcKopa e0u3beaHue cmonKHoeeHuAUHaHeceHuR bu3uyecKo2oBpedanpoxodumb HameppumopuNO napkaceenocunedaMu,MomouuKnaMu,cno6bMu caMoxodHbIMucpedcmBaMunepedBuxeHuA 1.Hameppumopu napkaycmaHanueaemc ocobiupexuMoxpaHblunonb30BaHuR unepedeuzambcAnomeppumopuucucnonb30saHuAMyka3aHHbixmpaHcnopmHbixcpedcm6 3auCKnoyeHueM:demcKuxKOngcoKmpexKonecHblxBenocunedoe,caMoKamo6dngdemeu 2.Aocmyn 6napk ceo6odHbiu uocyuecmenRemca Ha 6ecnamHouocHoBe. 6eo3paCme do nAmu nem,nuuHauHeanudHbIx KonRcKaxamaKke kpoMe npedycMompeHHblIx ammpaKuuoHaMu napka u apeHdamopoe napka 3.nobecneyeHu 6e3onacHocmu 6napke sedemc eudeoHanodeHue nposedeHueebicmynneHu,HeomHocAuuxc KpodydeRmenbHocmunapka,nonumuecKue 4.M3opaxeHuUBudeo3anucucdenaHble nocemumeneM 60 epeM noceueHuAnapkaMoym MumuHzu,c6opdeHexHbixcpedcme,op2aHu306aHHbie2pynno8blepenu2uo3HbleBbicmynneHuR uCnoAb30BambcA mobKo dnA 4acmHo20 doMaWHe2o ucnonb306aHuR unupumyanbl,deMOHcmpauuu,yye6Hble Knaccbl,npomecmbl 6noboMMecme napka unu ea0 npunezaoueu meppumopu 5.AdMuHucmpauun napka He Hecem omeemcmeeHHocmu 3aHecyacmHblecnyau,eo3Hukuue8 pe3ynbmameHeco6nrodeHuR nocemumenANunpaeun 6e3onacHocmunpuocMompeebicmaeoyHou -mop2osamb cyeeHupHou unn6ou dpyaounpodykuueu,pacnpocmpaHamb 6unemb,ocyuecmenamb eoeHHou mexHuKu,npaeunnoBedeHuR Ha demckounnouadke,npaBun 6e3onacHocmu npunoceueHu uHyioKoMepyecky demenbHocm6e3dozosopauconacoaucadMuHucmpauueuoMaouuepo uammpaKuuoHoe,npaeun noeedeHuA y eodHbix coopyxeHuu 3aHuMambcR eceMuudanuxydoecmeeHHoucaModeAmenbHocmunposodumbMacco6ble BuenAx coxpaHeHuR uHadnexaueoucnonb306aHuR meppumopu apka kynbmypbl uomdbixa MeponpuAmuA 6e3 nucbMeHHozo conacoBaHuR cadMuHucmpauueuAoMa opuuepoe; oNa oduuepos 3abaukanbcko2o pan,a make cuenboobecne4eHug 6e3onacHocmunocemumeneu Hameppumopuu napka 3anpeuaemca: KoHmponbBbinonHeHu Hacmoguux pasunocyuecmenom cMompumenu napka,chy6aoxpaHbl npoxodumb Ha meppumopuro napka u ebieynueamb doMauHux xuaomHbix ecex eudoB BxodbbxodbaKyauoHble nymu,npoxodb,npedHa3HaeHblednapa6omHuKoecnyb cnaceHuR.ckopounoMouu,cnyx6bl 3Kcnnyamauuu,donHbl 6bimb6ceeda docmynHblompbmbl nopmumbunoMamb depebAukycmapHuku uceo5ooHbl om npenAmcmeuu AdMuHucmpauuAy《BMu《HoMoouuepoe 3a6aukanbckozo kpag》",False
1447,С ЛЁГКИМ ПАРОМ!,CNETKH TAPOM!,False
1448,00,,False
1449,00,00,True
1450,421133,421133,True
1451,9999,9999,True
1452,ЗЕНИТ ОД СЧЁТ 2,CYET,False
1453,000000,000000,True
1454,ДВА ГОДА ГАРАНТИИ,ABA TOnA TAPAHTNN,False
1455,CLARK COUNTY McCARRAN INTERNATIONAL LAS VEGAS,,False
1456,SPORT,SPORT,True
1457,13:15 12.11.17 ледующая ос,13:1512.1117 mam a!,False
1458,LIVE NOW,LIVE NOW,True
1459,ШКОЛА,WKOnA,False
1460,Kitfort,Kitfort 6a30BaA 心 Pa3orpeB U Bapka 十 ToMneHNe MaKc. Wapka,False
1461,YAKIMASPORT,YAKIMASPORT SPORTSTRAININGACCESIORIES,False
1462,htopRoyalSun,htopRoyalSun,True
1463,МОЯ ЖИЗНЬ- МОИ ПРАВИЛА,MO*V3H MONNPABNNA,False
1464,NEON,NEON,True
1465,Dream,Deam,False
1466,HOTEL,木元儿 HOTEL,False
1467,Just Married,TetMonid,False
1468,LIVE,mLVE,False
1469,M SHOE REPAIR,SHOE REPAIR,False
1470,Love,LOe @の,False
1471,РЫБОЛОВ,PbIBONON,False
1472,OUT OF YOUR LEAGUE!,9 OUT OFYOUR LEAGUE! CHIPOTLE AIOL FORKS POONS BEET KETCHUP,False
1473,Lashes,Sashes,False
1474,TASHA Beauty CAFE,TASHA Beauity CAFE,False
1475,hello,hello,True
1476,LOVE,Le,False
1477,ALEX,DOXT'GO TROUGILIFE WITHOUT GOAL UNCLEJOHN,False
1478,Love,gse,False
1479,Enjoy,Engoy NEO HONGBA odelMe-120-3000-20 tnut120vC50/66H0. hutot3y.30mA,False
1480,coffee,Coll ee,False
1481,ЦВЕТЫ,LBETL,False
1482,Your logo Here,Your Logo Here,True
1483,RESTAURANT BAR,RESTAURANT BAR,True
1484,10:27,10:27  X ® 日,False
1485,LIVE,LIVE,True
1486,GAME CLUB,GAmE CLUB,True
1487,Coffee SHOP,Coffee SHOP,True
1488,APERTURE LABORATORIES,APERTURE LABORATORIES,True
1489,TRUST ME YOU CAN DANCE,TRUSTME YOUCAN DANCE Tegelaer,False
1490,шаверма,waBepma,False
1491,Viber Insider,Viber nsuder,False
1492,BAR HDJ SIGN,BAR HDJ SIGN,True
1493,MOTEL,MOTEL VACANCY,False
1494,WELCOME TO Fabulous LAS VEGAS NEVADA,WELCOME LASVEGAS ToFalrulous NEVADA,False
1495,Disput Detail,10:27  不 Dispute Detail Dispute Info Dispute opened Nov.272020 Dispute reason Counterfeit item AliExpress Judoment Style not as described Valid ALIEXPRESSJUDGMENTDETAILS Status: Dispute Finished Proposed solution Refund（EURE6.89） Rominder This.disnute has been processed Evidences +5 Order Messages Dispute History,False
1496,возьми кофе с собой,BO3bMn KODE CCObOn peSd,False
1497,Morapito RACING,Marapi RACING,False
1498,Весна,Becta ★ TSA NEON,False
1499,Регион Строй Реставрация,PerHOH CTpon PecTaBpauMa Bprineru stalitaprintn stolitsaornt. prnt mon,False
1500,БУХГАЛТЕРИЯ,znaki.ru 6yXTARTEPNA www.wa,False
1501,ДИРЕКТОР ДЕПАРТАМЕНТА РАЗВИТИЯ Андриянов Валерий Владимирович,ANPEKTOP AENAPTAMEHTAPA3BNTNA AHAPNAHOB BanepnBnaAMnpoBNy,False
1502,315 КАБИНЕТ ХИМИИ,315 KAGHHET AHNIOR PERSONA-STEND.RU,False
1503,ПРИЕМНАЯ ДИРЕКТОР Фамилия Имя Отчество,HIPNEMHAA IHPEKTOP Φ AMNI MMA OTyeCTBO,False
1504,400,400,True
1505,25 ОТОЛАРИНГОЛОГ,SOOIAPPIHIONOF,False
1506,и косметолог Правительства,oroesocMeronor weTBa Caratharagougrs F9 Toncecn,False
1507,ЗАМЕСТИТЕЛЬ НАЧАЛЬНИКА УФМС РОССИИ ПО ЯРОСЛАВСКОЙ ОБЛАСТИ,3AMECTHTEIbHA4A/bHMKA yoMCPOCCHH HIO APOCIABCKOH 06JIACTH,False
1508,ЧАСЫ РАБОТЫ:,CPO.ROCTOH cMMarOnCNFErKHa ACbIPASOTbl: 09.00A021.00 CFODMAIB.DD 7（4102021000,False
1509,107,SEROERA 107 EVIAHDRA,False
1510,"Конференц-зал ООО ""Файффс Фрут Импортс""",KoHcpepeHu-3an OOO《中aicpyTMnopTc,False
1511,Государственное казенное учреждение Управление строительства Ленинградской област,TocyIapCTBeHHOe ka3eHHOey4pe*JeHNe 《VupaBIeHHe cTpoHTeJIbCTBa JleHuHrpaackoi ooJacTI,False
1512,название компании,+  pe HA3BAHHE KOMIAHHH Heuuenoscne andeas c0 Hemcr omles aoporcc 00 go18.00 aopaorcc l00 go18.00 4a,False
1513,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,REHEPAJIbHbIN JHPEKTOP,False
1514,Перед входом помолитесь,MepeA BXOOM nOMOnNTeCb,False
1515,КАБИНЕТ СПЕЦИАЛИСТА,KAEHHETCHIELINAAHCTA,False
1516,КАБИНЕТ ЛИТЕРАТУРЫ,KABHHET JIMTEPATYPBI,False
1517,Системный администратор,CHCTEMHbIN AAMNHNCTPaTOp,False
1518,переговорная welcome,NEPErOBOPHAA welcome,False
1519,ЛЮДИ ДОБРЫЕ ПОМОЖЕМ ЧЕМ МОЖЕМ,AIOAM AO6PbIE NOMOWEM|EMMOHEM,False
1520,ОРГАНИЗАЦИОННО- -КАДРОВОЕ УПРАВЛЕНИЕ,OPTAHM3AINOHHO- -KAIPOBOE YIPABIEHME,False
1521,КАБИНЕТ МАТЕМАТИКИ,KAENHET MATEMATHKH,False
1522,ВЕЛЛЕ,KOMNNNNS 《BEnnE》,False
1523,НЕ ВХОДИТЬ,HE BXOANTD,False
1524,Директор Иванов Иван Иванович,Jupekrop MBaHOB MBaH MBaHOBUY,False
1525,Массажный кабинет,MaccaxHbi Ka6NHeT 353637,False
1526,403,4403 AitGlence KaOHHeTNo403,False
1527,ПРИЕМНАЯ,IIPNEMHAM,False
1528,ТЕРАПЕВТ 9,TEPANIEBT 9,False
1529,ИДЕТ СОВЕЩАНИЕ НЕ ВХОДИТЬ ШТРАФ 500 руб.,WAET COBELWAHNE HE BXONNTb WUITPAO 500 py6.,False
1530,Название таблички,Ha3BaHue Ta6AuyKU,False
1531,Начальник инженерно-технического отдела Иванов И.И.,HaqaJbHHK HHKeHepHO-TeXHHecKoro oTena HeaHOeH.H.,False
1532,МЕДТЕХ КА,DENAPTAMEHTJLPABOOXPAHERA rOPOBAMOCKBW VHOE  COPMEITEXHMKA,False
1533,Теплопункт посторонним вход воспрещён!,TennonyHKT NOCTOPOHHNMBXOA BOCNPEWEH!,False
1534,Материальный склад,0G5 MaTepManbHhR cKnan,False
1535,БУХГАЛТЕРИЯ,X BYXIAITEPHA,False
1536,ЛОГОПЕД,JOTOIEI,False
1537,АРХ ТЕКТУРНО-СМЕТНЫЙ ОТДЕЛ,手E民 EpM MOEMENT ME 2 APXTEKTYPHO-CMETHGIN,False
1538,RUS N RUSCON,RUSCON,False
1539,Я ТЕБЯ ЛЮБЛЮ!,4TEB9 AHOBA1O!,False
1540,peace,PEACE,True
1541,Я ЛЮБЛЮ ТЕБЯ ДИАНА ЭТЬН.,9.1G5O TE69 DuaHa 3TbH,False
1542,Text,Text,True
1543,FRI END,FRJEND,False
1544,СВОБОДУ ВЛАДИМИР ВОРОНЦОВ,,False
1545,PRIDE,PRIDE,True
1546,Колечка ЛЮБЛЮ,,False
1547,БИТЬ И БЕРЕЧ,OEMTS WBEPE4L,False
1548,"ТОЛЯ Я БЕРЕМЕННА ОТ ТЕБЯ! РИТА ТОЛЯ, И Я БЕРЕМЕННА ОТ ТЕБЯ! Наташа Толя, я так-то тоже беременна от тебя! Мила",TA9.HRSEPEMEHHA TOΛRR6ePeMeHHA OTTeDA OTTEEA! Puma HATAIA me0%,False
1549,"Мяушки, с Днём Люблю тебя.",Chasuo mede borgeruex! rpocmbie Pagocmu! CHH Aapte suog www.prostorad.ru,False
1550,ОТКРЫВАЙ КОБРА!!,OTKPbIBaM KOEPA!!!,False
1551,"Полина, прости меня пожалуйста! Даня","nONUHA, NPOCTUMeHA OnOKANyUCTA! AH",False
1552,2015,SaS Z口L5,False
1553,"Соколовский 
 не 
 террорист",CokoAoBcknu  TEPPOPUCT,False
1554,ПРОСТИ!!!,J2OCTEU!,False
1555,"Севернее Кореи . Соцсети о санкциях, репрессиях и эмиграции ","""CeBepHeeKopen""CouceTHo caHKuAx,penpeccAxmrpau",False
1556,ВИКА Я ЛЮБЛЮ ФАСОЛЬ!,rOb! .A05NG DA,False
1557,Old School,old School,True
1558,Вопрос 5,llonpocS Te e e.eHay. mn aot1.Pr.  x4a7.a KacoevoebonpHanca,False
1559,Всё будет хорошо!!!,Bce6yAeTxopowo!!! ,False
1560,LETSBE Friends FOREVER,LETSBE Fuends FOREVER,False
1561,хватит!,发 6 MRh,False
1562,Я люблю свою БАБУ,A#4EAO CIBOHO: BABY,False
1563,ПИТЕР-,,False
1564,БЕСИШЬ МЕНЯ,60 FECHU HEHS,False
1565,С ДОБРЫМ УТРОМ! БЕСИШЬ МЕНЯ ,  CIOSPHMyTPOM!,False
1566,Amelica.com для детей,Amelica.com AnagOTOA 8,False
1567,Лето в Подмосковье,eTO BlloAMOCKOBbe OTCK2Hy ,False
1568,KENTATSU,KENTA,False
1569,anextour,anextour W OREXT DUEEIC HEBABMEMOTH,False
1570,ПОДКЛЮЧАЙ,NOAKIIOAN PoCTeneKOM 818011000800,False
1571,Aladdin,ACcle DienE,False
1572,REDTAXI,REDTRXI REDTHI ISAKE3OA,False
1573,наклейка на заднем стекле,HAKJEMKA HA3AAHEMCTEKE,False
1574,ПРЕДМЕТЫ КУХНИ,GFENETSIHSXAN,False
1575,Travel,Travel,True
1576,Губка,YoKaD% eAgPHNE ,False
1577,Т КУРОРТ,,False
1578,Coc Cola,CceCala callola C,False
1579,ESPRESSO,ESPRESSO,True
1580,"Twinkle 
 twinkle Little Star 
 Do you know how 
 Loved you are",inkle Voyouknow how Loued yonae,False
1581,JACK,JACK M6,False
1582,A B C D E J G H I J K L M N O P Q R S T U V W X Y Z,ABODEgGHT JKLMNOPG RS'TOYWxZ,False
1583,MENU,MENV,False
1584,presence,presence,True
1585,DRAW,DRAW C 福  etteu 10    5ie,False
1586,EVAN,全VAN,False
1587,I Love You to the moon...and back again.,Toeu to the moon...and back again. 人,False
1588,Странник,CTPAHHNK (Xoasnos dons),False
1589,this is us Our life. Our story. Our home.,tligigus Our life. Our story. Our home.,False
1590,Z,,False
1591,"телефона, смотрите в другом объявлении","BhpoiaReeCibSCoToBbix TeIeOoHa,CMOTpNTeBAPyIOM OObABneHNN",False
1592,tartness,tarthess,False
1593,"HO 
 ME",HO ME,True
1594,Telephone,Telerhane ? 福 S 福 一 D 一 2 厦 面,False
1595,love,,False
1596,a²+b²=c²,林 CRb²=C2,False
1597,мы страждем от засухи А.С. Пуш,109 yxL CVW,False
1598,очень удобная и практичная вещь! вам так не кажется?,KOYEHb YAOSHAAN NPAKTNYHAABEWb! BAMTAKHE KAKETCA?>,False
1599,Light Medium Demi Bold,Light EHOS Medium Demi Bold,False
1600,ПОЛЕЗНЫЕ ИГРЫ С ОГНЁМ,TOJIE3HbIEMIPbI COrHEM NETME-nZEBETET GREEHNEACG,False
1601,Методическая копилка,Memogurecraa nonuuna,False
1602,ДОБРОЕ УТРО,,False
1603,Областное информационно-пропагандистское мероприятие СтопГаджет!,Lentpnorpoktneeaetcecrogepcao-rpacncgoroTpamirisa rhycoeeapHirucGroFaagesnaaa O6nacTHoe HH@opMauHoHHo-nponaraHAMcTCKoe MeponpHATHe#CTonfaAKeT! Aomonpoeedehuec4no9anpen2022eoda R区,False
1604,2015,Xzois,False
1605,НАСЕЛЕНИЯ,EUE,False
1606,ВОЛГ КОН СБОРНИК ФАНТАСТИЧЕСКИХ РАССКАЗОВ,BOnrAKOH CSOPHNKΦAHTACTW4ECKMXPACCKA3OB,False
1607,C.Э. Фриш Сквозь призму времени,C.3.中p CKBO3bnpM3My BpeMeHM,False
1608,NO,NO yocresuennocfaeognce YeAxMNCKRCRTM! m.moe.am.tenpomy. Coftaoaretamnny: M Aannncrpaan Ousepaman n Xprn Mo aeTrpoea opluw.! Manupoer,False
1609,Развитие социальной активности младших школьников,Pa3BHTHe COUHOnbHO OKTHNHOCTH Merogrecxe mcrepnanknporpo MnOnWMXWKonbHHKon sOpnAToPoccH MOOXBA 20G2,False
1610,КОФЕЙНЯ,KOPENHA,False
1611,MarcO'Polo,Mare O'Palo,False
1612,РУССКИЙ СТАНДАРТ БАНК,PyCCKHI CTAHIAPT SAHK,False
1613,ЗаБава САЛОН КРАСОТЫ,BaDaba CAJOH KPACOTbI,False
1614,smplewine винотека,sinplewine BNHOTEKA,False
1615,НОЖОМ  ВИЛКОЙ ГОРОДСКОЕ КАФЕ,HOXOM&BWIKOU TOPOHCROE RAPE,False
1616,К-РАУТА СТРОЙМАСТЕР,CTPOMIMACTEP,False
1617,Салон красоты СТАТУС,COUnOH KPGCOTa CTATNC,False
1618,ресторан olivo рестораны,PECTOPAHbI Hino PECTOPAH,False
1619,Стрижи ТОРГОВЫЙ ЦЕНТР,(mpu)ku TOPTOBbIMUEHTP,False
1620,ДОБРЫЙ ЖАР,AOBPLIN XAP KOTHeHHe·KOHcepepo,False
1621,БУФЕТЪ.,By中BTb.,False
1622,AllTime.RU,AllTime RU,False
1623,Cora,C Oral,False
1624,сафари фитнес,capapu 中umHec SMOFIZRU,False
1625,mega,Mega,True
1626,ресторан украинской кухни СКОВОРОДА,CKOBOPOA,False
1627,Ubik ЦИФРОВАЯ ТЕХНИКА,UOik LUOPOBAN TEXHKA,False
1628,АЗБУКА ВКУСА,A36YKA BKYCA,False
1629,Охотный ряд коммерческий банк,OXOTHbIN PAA KOMMep4ecKn6aHK,False
1630,аппарат Совета депутатов муниципального округа Бирюлёво Западн ЮЖНЫЙ АДМИНИСТРАТИВНЫЙ ОКР,anapat CoBeTaIeyTaTOB MyHHuMnaJIbHoro oKpyra BuproJeBo3anaIHo JOKHDIAAAMHHHCTPATHBHDIMOKPVF,False
1631,ДВОРЕЦ ТВОРЧЕСТВА ДЕТЕЙ И МОЛОДЕЖИ молодежный творческий форум китеж плюс,大 m SSORSNA IBOPEIITBOPYECTBA TETEIHMOJIOIEJKM MOTOIEKHhIHTBOPECRHROOPM KHTESK HJIHOC nH-009-00-21.00 METALPAO,False
1632,МИЛТИ,MNNTA,False
1633,СЛОН завод рекламы,,False
1634,семейная парикмахерская Family,ceMeMHaa napMKMaxepcKaa FAMiLy,False
1635,ТУШИНСКАЯ,TyLWHCKAR,False
1636,МАСКОУСКАЯ,MACKOYCKAI,False
1637,ОРОДСКАЯ,HUIYETOPOLCKAR,False
1638,бабин яр,GA6HH X ,False
1639,М,,False
1640,МЕТРОПОЛИТЕНА,MEOOTEHA,False
1641,ЛУБЯНКА,AYEAHKA KPACHAA BECHA,False
1642,Stalingrad,Stalingrad dreamstime.com 023354583300,False
1643,КАШИРСКАЯ КАШИРСКАЯ,KAWNPCKAA KALWNPCKAA,False
1644,Это э ктробус.,3703EKTpoVC,False
1645,Это электробус., ApGr ATO 3neKTpobCc,False
1646,Это электроб,OTO NeKTDO A3873 430121,False
1647,Это электробус.,TO 3nekipoo aj,False
1648,Это электробус.,3ro31EKTPO6VC,False
1649,Это электробус.,3TO3neKTpobyc. UNOMAG.RU,False
1650,Это электробус.,3te3meKTpobyc,False
1651,300,300,True
1652,Это электробус.,3To leKTPO6yC,False
1653,Это электробус.,9To3nektpo6vc C CER,False
1654,Это электробус,,False
1655,500-й Это электробус.,500- 3TO 3neKTPOyc.,False
1656,ГОРОДСКОЙ ЭЛЕКТРОБУС,rOPOACKOR 3NEKTPO6YC,False
1657,161779,161779,True
1658,Это электробус.,3N03NEKTPO6VC,False
1659,Это электробус.,3ro 3neKTpobyC,False
1660,Это электробус.,3TO3neKTpo6yC,False
1661,тробус.,Tpo6yc,False
1662,Это лектробус.,3TogneKTpobyc,False
1663,ГОРОДСКОЙ ЭЛЕКТРОБУС,TOPOACKOM 3NEKTPO6YC 06 00号 MSS imokam,False
1664,Это электробус.,9TO sneKTpobyc.,False
1665,Петербург в движении,METEPGYPT BABHRENMN,False
1666,ГОРОДСКОЙ ЭЛЕКТРОБ,TOPOACKON SNEKTPOGI DRIVE BUECTRO DO AML,False
1667,electric bus,electric KUIR-SUITAM bus,False
1668,1000-й Это электробус,TO3neKTDOO,False
1669,1000-й Это электробус.,"1815501110 1000-元 3TO3neKTpobyc,",False
1670,1000-й Это электробус.,1000M ao3neKTpo6yc,False
1671,90 100,709010,False
1672,Это электробус.,OTO3neKTOoOoVC AOt om,False
1673,ГОРОДСКОЙ ЭЛЕКТРОБУС,DRIVE TOPOPCKOM3NEKTPO5YC K JRIVE BECTRO 周团,False
1674,Яндекс,Sowelo W HDexc Tac,False
1675,Яндекс Такси 95-55-55,HOeRCTRC 555,False
1676,Яндекс Такси,AHeKc Takcw,False
1677,Е838НМ,SnueNc E838HM790,False
1678,1343,1343,True
1679,Яндекс Такси, AHgeKcTakCM,False
1680,Яндекс Такси,SHeKcTaKCH,False
1681,Yandex,Yandex Ser-Da,False
1682,9,99P 国 R,False
1683,1217,1217,True
1684,ЯНДЕКС ТАКСИ,AHAEKC.TAKCN M,False
1685,ЯНДЕКС ТАКСИ,AHAEKC.TAKCN bucpo lanclaos,False
1686,49,aciy 49P HOerTaKCu,False
1687,Яндекс Такси 456 495 9999999,456 AHgekcTaKCH （495)9999999,False
1688,Яндекс Такси,BATILERELR HnekcTaxCu,False
1689,Яндекс Такси,AHgekcTaKcy,False
1690,49,49P,False
1691,lamoda,Poer lamoda,False
1692,Яндекс Go Такси 7 495 999 99 99,AHAekc GO Takcu （495) 999,False
1693,Промокоды и скидки для вызова такси Яндекс,POMOKOAbI WCKMAKN nABbI3OBa TaKCAHAeKC,False
1694,Яндекс Такси,AYOA HHRecTaKC W,False
