index,answer,prediction,correct
1396,РАССКАЗЫ ГЛИНЯНЫХ ТАБЛИЧЕК Мифы народов Двуречья,"рой пыросам нил Л{т€ ралула БолъиМсэвво Улат; ч₽м инем-иаатные {ги&цы газшм1 паъх шр,-пт бсаи _юа,а +росч РАССКАЗЫ ГЛИНЯНЫХ паи Елернть  юси при}учаты ч"" ТАБЛИЧЕК пп нсслг ~етоп€ ',эсож8ст7аажи Мифы народой Двуречъя 1и 1 #цФа л ~а ,туяа 'люди,а ( пгнна, #р0, колрыт л ~тъа  сл.т7 опупрчалялксъ пэ 71 Дрсанис чло, сосершалч ' слрсли-цс! топаяи . тчцлр ош1 1 ""постшижи 7 + ,н пдаж-и,ц ясцлм 4 2орл ~а млла #к; ГеБ; ~ом яс?,п ,&яи любаз?ал€ а цс 1 Объяетенч ио "" '1т1 ирп_олса;:ъ 93а7 пчитцил 1 ложччянсъ ЦВЕЛЫ иаяншя 1  Ждлт эжцнтыщЧе 1 25цчам 0киба чэлнс пистынц Чп 0 оро 1 чози; лоспрчнч чаюн: мцфры "" еристп нъигшла страчные сказлкъ Н скачка + собмлцл провсходят ""рёсе1: "" х55а; ири еяшол сосидарсшае ,4 ) 2а< чисс ; аорсс €трана, Ророо Рекч: Дреншг ложоваюл учёнъаж )обрапъся ос сказамч ^ Сокш  корисб исп--чи сшрам #равчх дгила; Алоро соар; ссфан Оргаксспш: ""асл )и; ааше Тунеаь 950 04 05.2016 абшршнп ру Мскиссто, ~шфоа идшд Фслле та 'бова м палевтачот посанииы , тирртт +чошя иагщами мида-1а тш н,, погла& ла#!   сынстта"" полм_ ~щач₽д₽ш; 'б0т ш:ш ₽ ис-шпнив по'риши Мифм длъти талъ ""Чх  Оч, 'ттъ льяма Ести Ашемг Ягчид",False
1397,ДЕШОВКИ,ДЕШОВКИ,True
1398,река ЯГОМА river YAGOMA,река ЯГОМА г'ег ?АСОМА,False
1399,Древнее Двуречье,"Древнее Двуречье маядр Дшнн Кэтгппгямыя НЕпига ##рат 4Г{Г Нпал ШЕГе Тарсал Енле  Пиъыы-н:чь АЛЖНЕПНЫ  ПЛИЕНЧТа ныЛ] шмжгин Пандаллаппал-ан Ёлначн) ""пии,лягч н= ЧЕАа'нг",False
1400,ХЕРСОН,ХЕ ₽ С 0 # Пинш,False
1401,КРАСНЫЙ СЛОН,КРАСНЫЙ Слон,True
1402,Kompan kierros Lahnaniemen seurojentalo,кег 0$ Ца)>:>@щ@ '@г-)епа^о Кошрап,False
1403,КИРОВ,[@В,False
1404,POZOR,РО7О? )ЁТ]!,False
1405,ЦЕЛЬ ИССЛЕДОВАНИЯ:,Проблемный вапрас; Чта Иштслггнсга кожст падсдать Пгъа ОстёП? Беект исследования: Гека астер ЦЕЛЬ ИССЛЕЛОНАНИЯ нзучнтъ Исарнк Понепаниу навваннл рекн дать гндралагнческую характернстнку пакататн аначгниг #илин мастнога населення; нвучнть проблечы загуланення рекн Гоцоцъ Рославлл путен Ипаполншання ыпытап сшледь 'Ебп4! реке Остер пп-ПНТЕВаТЪ пепамное нтнашание надбеням,False
1406,АДРЕСНЫЕ ТАБЛИЧКИ RU,ТАБЛИЧКИ @& АшрЕСНЫВ,False
1407,КОБЯКИ,КОБЯКИ,True
1408,улица ГЛАВНАЯ 140,Ул И Ц А ГЛАВНАЯ 140,True
1409,Я Твоё, 8,False
1410,OVE,[УЕ,False
1411,hot,4НЧднд1ы 4о.,False
1412,ЛЮБЛЮ ТЕБЯ ДО ЛУНЫ И ОБРАТНО,ЙБ/Ю ТЕВя' ХУНЫ 9Б₽!70,False
1413,Костик 16 июля 2018 в 10.30 вес 3750 гр. рост 53 см,Жоск 16иля 2018 0 10.30 бсс 3750 %. рос 53 сл,False
1414,Ваш текст,В}Ш #%С[,False
1415,Настюше 1 годик,# Ё 'Насиюше 1 :дик 8,False
1416,ЛЮБЛЮ ТЕБЯ,Жю5ЛЮ 155:,False
1417,bye-bye Ivanova!,64€-64' [~бса],False
1418,Ваша надпись,"""шша #афсь",False
1419,18 мне уже!,18 мне уже !,True
1420,Папины принцессы!,[ш] Члвг Шщ,False
1421,ШАРЫЗЧ ВОЗДУШНЫЕ ШАРЫ В ВОЛГОГРАДЕ,ПАРЫЗЧ шыш в ВоЛгоГРАдв,False
1422,"ЛЮБИМАЯ, СПАСИБО ЗА НАШЕГО СЫНА!",#ЮЕНЧАЯ; СПАЧНЕО ПЕП Сишиис,False
1423,Настёне 16,{олс1ёе 16 @НАКИМА ~г(]е _ @НАКЫ,False
1424,Единственной Мамочке на свете!,~&фн~п но #веннов '@-@е '~~ел !,False
1425,НАЛИВАЙ А ТО УЙДУ!,"ШШШЧ По _ *#ШЕЩ ШШИВАЙ А70 Иат & УЙДУ! {Ли ЖЕЛАЮ [РРУ УСКШ6 ""#ИРРУ 'В Ф^/ ДЁД ""ф4  ЖЕЛАЮ ЛОФи",False
1426,С днём рождения,Я%ё фозфения,False
1427,здесь может быть ваша надпись ,[ЗДЕСЬ можвгъыпэ ВАА НАДпись,False
1428,НЕ  ЖДИ Чуда ЧУДИ сам!,ШтуЁ= ЖДМ ЧУДИ | (ым,False
1429,Люблю тебя как до ЛУНЫ и обратно,ть; как Д6 ЛУНЫ Обратн Лоолю,False
1430,С Днём Свадьбы,,False
1431,Багульник,болыж,False
1432,Я ЗДЕСЬ из-за ТОРТА,ЗАЕСЬ ТОРТА,False
1433,"Бэллочка, С днем Рождения!","Сдкеж Ръдсния! ""эчж,",False
1434,с днем рождения,Анем ЮЖ4СНЯ,False
1435,I love you to the moon and back,"]Ф ком Ш} (~[ы '{,; ФФ",False
1436,"Лерочка, Happy Birthday!",Перочка #е-рч 8ё#4Яа;',False
1437,Надюлечке роднулечке от Ченюли,НсаюмеШ роаншет Ченк,False
1438,Любимому Братику,(юбшол Фрапк,False
1439,Ваша надпись,(ш (ИМАСЬ,False
1440,BE MY VALENTINE,1,False
1441,17.10.08 МIМО ПРОХОДИЛ,МП 9 'ОХЧДИ,False
1442,ANIU KOCHAM CIE,~; ; ш А(( КОСИАМ С(Е,False
1443,мы были на волосок от жизни,ААБЫШыхв Ъол.(06 01 миъни,False
1444,minimal,шшша,False
1445,In loving memory of Eva Dobraszczyk 26.11.83 - 27.10.08 To sit in the shade on a fine day and look upon verdure is the most perfect refreshment: Jane Austen,"[п [очй: шепогу о/ Емл [оБга_с_у} 261183 27.10,08 Та $г `п +е $яЯ: @п {1пе ~ау ап: |6* ,роп ""~гш: 1я т#е шдя   [~г[ес- <~/--}:п: Лзпе Ашя~п",False
1446,ПРАВИЛА ПОСЕЩЕНИЯ ПАРКА КУЛЬТУРЫ И ОТДЫХА ДОМА ОФИЦЕРОВ ЗАБАЙКАЛЬСКОГО КРАЯ,"ПРАВИЛА ПОСЕЩЕНИЯ ПАРКА КУЛЬТУРЫ и ОТДЫХА ДОМА ОФИЦЕРОВ ЗАБАЙКАЛЬСКОГО КРАЯ Р1бо/ ОСУЩЕСЛВЛЯЕМСЯ СЛеЗуЮщЕМу [Емыу"" ЛЕМНЦЁ ПЕДШОЧ €700 часов @0 2101 4106; пОарЕдсалЬ ПЕРЕСПЕВЛЯПМЬ НаЛЫ [Ше урныв фарчы СФЕШИЦ; БаЗОНЫ Урны}; #а#ОСШИЬ ЗЫММШ` П:ЙчОО € 100 цаСов 00 ?100 ЧаСС8 #а(. _ РЪС]Нк' НяхООяСь {ЕГДЧПТРШ П:рка ПОСЕПШПРЛШ ФООрПБПЛЬНО СОЗЛЕШАМПСЯ СОбЛЮСЕНЫР пОбре (аПЬ СМЛЬЛПУПЫ ЕОЧНЫе СООГУЖеНШЯ (фонпаНы @ОСОЕЧЫ] ННССШЬ #а((. Прабшл ПОСЕЩЕНШЛ Парша КУЛьЛУры ОЛЫХа Дима ОфЩеДОВ ЗабаКаЛЬ ЮО:О кПаЯ: рШСУНКШ [Х' Погны @к п {,авцл Опублцкаван на офшцшальном сашпе ГАУ ВИЦ Домофщеров ЗабашкаЛь !( 0 раяц ШЗОетаНце СПОЛ НОВеНШЯ НЕНЕСЕНЯ (ШЗШЧЕСКЧ2О 8ЛеЧа ЛрО/СОШПЬ ПЕРОЧПОРШЮ ПаДга БЕЛОСШПЕСаЮЦ МОПОЦЧКЛаМЦ ЛЮбЫ ! СЕКОхО НЫмш ;[=(-Лв:м ПЕДЕО;!ЖЕНШЯ На -;"".-Ш"" Парка ЮСПаНЯВЛЦВЯЕПИСЯ ОсСбЫШ Реп!и ОХПаНЫ ПОЛЬЗОВаНЯ; ПЕГЕСВШеяПьСя ПЕПРЫОДЧ ШСПОЛЬ В;яНШЯМ УазанНых ПранспСрПныХ (реб /З ШСКЛЮЧЕН[Е""' (-ПСКЫ #ОЛЯСОМ ПРех-ОЛеСНЫХ БеЛССЫПЕООЯ СЯНОКаЛ0б ФЛя ОЕлем Досш}п парк сеобоЮный ОСУЩЕСЛЕЛЯЕПСЯ на (еСПЛаМНОЙ ОСНОБе: СО3П1 П1Е 00 ПЯПШ ЛЕП; ЛШЦ На   ШНЗЗЛИОнЫХ  АОЛЯСКаХ Пакне #ПОНЕ преОуСкОпренных аППП-ЦОНаши Парга аЕеналЮГО5 ПаДМЕ; Дя обеспеченыя безОпа(-(СП. ЛарКЕ   БЕбЕПСЯ ВШФЕОНабЛЮбЕнце {ДОВаЗЕНШе ВЫСП] ЛПЛЕНЦЦ; ОПНОСПЩЫКСЯ [0З} ФЕЯЛЕЛЬНОСПШЧ #арка ГОЛШПЮЧеСКШР ИзобралЕНШЯ @..-Л]ЯП!`Ц ССЕПЕННЫЕ ПОСЕЛШПЕЛЕЧ ;ПЕКЯ ПОСЕЦРНИЯ ПаД/а #ОЗ/Ш [ЫЦН:Ц сбср ФанЕЖНых СПЕССПЪВ; ОПЗаНШЗСЕЕННЫЕ ёГУЛПОВЫЕ [ЕЛШ2ШО-НЫЕ ВЫСПУПЛЕНЯ ШСПОЛЬЗОВШМЬСЯ ПОЛЬЮО ОЛЯ ЧаСМНО:О  СОмЭШн-: ""СПОЛЬОВЕНУЯ [ЛЪ   П""ПУЛы СЕМОНСПЛ:ЦИ;  учебныв КЛаССЫ; ППОПЕСПЫ ЛЮООУ ЧеСПЕ Лапка ЧЛУ ПРШЛеРЯЮЦЕШ ПеРПЧП?-Ш; АС""ЦНЧСПЛаЦЦЯ Па-Ла НЕГЕП ОПБЕПСПАВЕННОСПШ НЕСЧЕСПНЫР СЛУЧЯЧ ВОЧНШКШЕ РРЗУЛЬЭПЕ   НЕСОбЛЮСЕНШЯ ПОСЕПУПРЛЯЖШ ПраВШЛ беЗОПаСнОСЛЮ ДрШ ОСЛОПРе СЫСПЭВОЧНОШ {о[:с%:ь СУВеНЦрнош любош @уес! Л-Офуц.Ец; Распроспраняпь бшЛеПы ОСУЩЕСПВЛЯЛМЬ @0ЕННОШ `ЕХНШКЦ ПЕабШл ПОВРСЕНЦЯ (ЕП:к01 ПЛОЩаЯке ПСавшл (ез0Л: ""(ШШ ЛЦШ ПОСЕЩЕНШ Шн}ю шОчме[ческую фепшеЛьносль бел фозов-а СОЗЛаСОВЕНШЯ #""мцнспр:Щш:ш Дача ФфЧце 0;; ЯПЛП: ЦШОП06 праВшл   `веЗн\я волных   соФруленшЁ; ЗВНШМЕПЬСЯ €(ЕМШ 8.ФЫЫ ХуСОлЕСПВЕННОШ СаЮОФЕЯЛЕЛЬНОСПЦ; [ГОБОСШПЬ МаСССВЫЕ ЦЕЛЯХ ГОХЕЕНЕНШП НаЗЛРЖаЩе 0 ШСПОЛЬЗСВЕНШЯ {ЕПДЫОДЧШ Пяцка гулыПры @ПЮыха НЕПОЛОШЯПШЯ ПШСЬЧЕННО:О СОЕЛЕСОВОНШЯ абмш#ц лраЩ:"" Даша ОФШЦеПСВ; Дома Чфицег0;   ЗабЛЫкаЛьско:0 #Пая Шаюе [ЕЛЬЮ ОбеСПЕЧЕНШЯ бЕЗОПаСНОСПШ ПОСРПШПЕЛЕШ #а ПЕгршпРш парша ЗаПреШаЕПся: ЮСнПрОль #ЫПОЛНЕНШЛ наслЮящшх Празшл ОСУЩеспвляюш €.@ШДШПеЛЫ парка Спу^ша ОУРаНЫ #рах шЛь ПЕПРЫПОПШЮ ПаПка БыЗУЛЦВЯПЬ @ОМЗШНЫ' ЖШЬОПны ЕСЕх €Ц008 Вх0 ы; ВЫУСОЫ ЭБНК}ПЦЮОННЫЕ ЛУТЦ прОкОСЫ; ПреОНаЗНаЧЕнНые [ябОПНЫКОВ СЛу""бы (ПЯСЕНШЛ СкОГО! ГОШОЩ СПужОы   3СПЛ/ЛПаЦ"" фолнны быПь €гвзПа ООСПУЛНы ОП ТЫПЫ ЛОСПШПЬ ЛОМЯПЬ   Оеребья КУСПКПНШ' ССОбООНы П,еПЯШСП:Ш; Абмшни праця ГАУ ФВИЦ Дом офыцеров Забабкальско:о краяю Ларг",False
1447,С ЛЁГКИМ ПАРОМ!,С 'АЕГХИЧ ПАрОМ!,False
1448,00,00,True
1449,00,010,False
1450,421133,[1ЗВЗ,False
1451,9999,9999,True
1452,ЗЕНИТ ОД СЧЁТ 2,сй,False
1453,000000,[09 [0Е,False
1454,ДВА ГОДА ГАРАНТИИ,ДВА ГАРАНТИИ ГОДА,False
1455,CLARK COUNTY McCARRAN INTERNATIONAL LAS VEGAS,сш₽  ( 5С дррл 5 ~п,False
1456,SPORT,ЯРО?_,False
1457,13:15 12.11.17 ледующая ос,"Ф ' € #:"" ::::""::: й:",False
1458,LIVE NOW,_ Е .ЪШ,False
1459,ШКОЛА,ШКОЛд ш,False
1460,Kitfort,ц5в' К-@г: Базовая  Разогрев Варка Томление Макс 1 ( шарка,False
1461,YAKIMASPORT,ХА К|МА$ ₽О?Т,False
1462,htopRoyalSun,$+@р @уа-Зч<,False
1463,МОЯ ЖИЗНЬ- МОИ ПРАВИЛА,МОЯ ЖИЗНЬ МОИ ПРАВИЛА,False
1464,NEON,~).,False
1465,Dream,)%@,False
1466,HOTEL,%ё,False
1467,Just Married,{Цыи,False
1468,LIVE,(УЕ,False
1469,M SHOE REPAIR,$Нов ПЕРА-?,False
1470,Love,@90) '6 >,False
1471,РЫБОЛОВ,2Ы[ОЮ,False
1472,OUT OF YOUR LEAGUE!,ОУТ ОГ ~ОЧ? ((-@Ф( @о= СА #2}' КСЦР,False
1473,Lashes,{жз`е$ @Неевялп,False
1474,TASHA Beauty CAFE,ТАЗНА '%шЧ СА  Ё,False
1475,hello,(Ф),False
1476,LOVE,@Ол?),False
1477,ALEX,[ИИТ ЕП 1] ши шлтлш Е_рН Ш,False
1478,Love,( ,False
1479,Enjoy,"&% с%  | мв """,False
1480,coffee,"[""ес",False
1481,ЦВЕТЫ,(в€ды,False
1482,Your logo Here,Хош Нее _о&о,False
1483,RESTAURANT BAR,8€ЗЪ^@А) ВАР,False
1484,10:27,1шэ вы = пп,False
1485,LIVE,((€),False
1486,GAME CLUB,6ЪЧВ ~`,False
1487,Coffee SHOP,(0(0 Я.Ш],False
1488,APERTURE LABORATORIES,АРЕШкЕ Ц4 В 0 ₽ А Т 0 ₽ | Е 5,False
1489,TRUST ME YOU CAN DANCE,Т ЫЗГМЕ ~ОШ (А` 04П(Е,False
1490,шаверма,шаверма,True
1491,Viber Insider,[0@8ь,False
1492,BAR HDJ SIGN,ВАК [6Б] Б15 ],False
1493,MOTEL,Шшы ~ОТЕЪ,False
1494,WELCOME TO Fabulous LAS VEGAS NEVADA,@Ф99ш€ Т @ _АЗ {Е&-$) ~Е У^ 6 ,False
1495,Disput Detail,"10.27 ты: .я-ше [а1] [15ь#: {пос Т:ле ~ыъс 2020 [=т+: геа:пп Егут=па1 ёепт [х[ге55 ~ ,Ц[Пепъ 56 |е по\ а5 Зз- Б@ф {аНП ]Г?Е ₽ПЕ 5 ЛЧПЩЧПТ ПгТЫЦ 5 $(:(,5 : [5 @т1е /п^:}е: 1111 РьцпЧ ЕЦП Е 6,в9 ] Т<: ;зпц₽ #а5 ;ггл [<=€{;5г;] Е{- пь""$ {ш |#з389ь; [5рна Нзпг;",False
1496,возьми кофе с собой,ВОЗЫИ КОФЕ ССОБОЙ,False
1497,Morapito RACING,МчЧ @@@,False
1498,Весна,#ъ0 {=| ,False
1499,Регион Строй Реставрация,";1 , },] ; 1'  ; ; 1 ' 1 { ] ""  ` | |1 .11  1 , , , [Ч} (Стой РесавфаЩИя",False
1500,БУХГАЛТЕРИЯ,БУХГАЛТЕРИЯ :ТЧ ак1. [а [ .,False
1501,ДИРЕКТОР ДЕПАРТАМЕНТА РАЗВИТИЯ Андриянов Валерий Владимирович,ДИРЕКТОР ДЕПАРТАМЕНТА РАЗВИТИЯ Андриянов Валерий Владимирович,True
1502,315 КАБИНЕТ ХИМИИ,'15 БАНШИТ ки;шн 95Пыэ,False
1503,ПРИЕМНАЯ ДИРЕКТОР Фамилия Имя Отчество,ПРИЕМНАЯ ДИРЕКТОР Фамилия Имя Отчество,True
1504,400,400,True
1505,25 ОТОЛАРИНГОЛОГ,4 [#ЛОГ,False
1506,и косметолог Правительства,"#'У ""#етОлп! 'ъътТттенайя Грбителиста а",False
1507,ЗАМЕСТИТЕЛЬ НАЧАЛЬНИКА УФМС РОССИИ ПО ЯРОСЛАВСКОЙ ОБЛАСТИ,ЗАМЕСТИТЕЛЬ НАЧАЛЬНИКА УФМС РОССИИ ПО ЯРОСЛАВСКОЙ ОБЛАСТИ,True
1508,ЧАСЫ РАБОТЫ:,РдБОТЫ; сашэда 91 5₽Лр 7хл8оз 10 0,False
1509,107,Еянак,False
1510,"Конференц-зал ООО ""Файффс Фрут Импортс""",Конференц-зал ООО кФайффс Фрут Импортся,False
1511,Государственное казенное учреждение Управление строительства Ленинградской област,чреждение асуларственное Кзеннос {Упрявление  стронтсльс! Ленинградском : области :,False
1512,название компании,"НАЗВАНИЕ КОМПАННИ згив ~гв 7;н,ы ЫУр_ыъгцие",False
1513,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,True
1514,Перед входом помолитесь,Перед входом помолитесь,True
1515,КАБИНЕТ СПЕЦИАЛИСТА,КАБИНЕТ СПЕЦИАИСТА ЕаненанъН,False
1516,КАБИНЕТ ЛИТЕРАТУРЫ,КАБИНЕТ ЛИТЕРАТУРЫ,True
1517,Системный администратор,Системный администратор,True
1518,переговорная welcome,"ПЕРЕГОВОРНАЯ ""есоше",False
1519,ЛЮДИ ДОБРЫЕ ПОМОЖЕМ ЧЕМ МОЖЕМ,"АЮА,И АОБРЫЕ п омвм",False
1520,ОРГАНИЗАЦИОННО- -КАДРОВОЕ УПРАВЛЕНИЕ,ОРГА НИЗАЦИОННО - -КАДРОВОЕ УПРАВЛЕНИЕ,True
1521,КАБИНЕТ МАТЕМАТИКИ,КАБИНЕТ МАТЕМАТИКИ,True
1522,ВЕЛЛЕ,"#ВЕПЛЕ"" ",False
1523,НЕ ВХОДИТЬ,НЕ ВХОДИТЬ,True
1524,Директор Иванов Иван Иванович,Дирсктор Иванов Иван Иванович,False
1525,Массажный кабинет,Массажный кабинет,True
1526,403,'Я(с& кябннет -в 4П3,False
1527,ПРИЕМНАЯ,ПРИЕМНАЯ,True
1528,ТЕРАПЕВТ 9,ТЕРАПЕВТ,False
1529,ИДЕТ СОВЕЩАНИЕ НЕ ВХОДИТЬ ШТРАФ 500 руб.,ИДЕТ СОВЕЩАНИЕ НЕ ВХОДИТЬ ШТРАФ 500 руб ,False
1530,Название таблички,Название табПИЧКИ,False
1531,Начальник инженерно-технического отдела Иванов И.И.,НаЧаЛьник {ЛёЛЯ инженерно-7 И РАНИЧеСАОГ  Иваноб,False
1532,МЕДТЕХ КА,Пн ТаГПП ! 2тв,False
1533,Теплопункт посторонним вход воспрещён!,[ТВПЛОПУНЮТ| ПОСТОРОННИМ ВХОД ВОСПРЕЩЁН!,False
1534,Материальный склад,Паа Тпт7аинльнынсшнп,False
1535,БУХГАЛТЕРИЯ,БуХПЛТЕРИЯ,False
1536,ЛОГОПЕД,ЛОГОПЕД,True
1537,АРХ ТЕКТУРНО-СМЕТНЫЙ ОТДЕЛ,Смыный РХЛТЕКТУРНО-,False
1538,RUS N RUSCON,Увон=  #_зсом,False
1539,Я ТЕБЯ ЛЮБЛЮ!,4 ТЕБЯ; АЮЪА-Г,False
1540,peace,= ,False
1541,Я ЛЮБЛЮ ТЕБЯ ДИАНА ЭТЬН.,0 #Ч ЛЫ ЧВАЮ Т{ Ф,False
1542,Text,Техъ,False
1543,FRI END,-?-:,False
1544,СВОБОДУ ВЛАДИМИР ВОРОНЦОВ,# сеоееан 2 >,False
1545,PRIDE,: 'К?,False
1546,Колечка ЛЮБЛЮ,[{ю& ШД5,False
1547,БИТЬ И БЕРЕЧ,ОБИТЬ ИБЁРЕЧЬ,False
1548,"ТОЛЯ Я БЕРЕМЕННА ОТ ТЕБЯ! РИТА ТОЛЯ, И Я БЕРЕМЕННА ОТ ТЕБЯ! Наташа Толя, я так-то тоже беременна от тебя! Мила","~Е) Фв Ратыш ""оя / Бт ~ 47 Бегеменне 7ор . БЕР} ""о-ию  ННА леБя : шъсе рчм  Евян Наиши ене Миа",False
1549,"Мяушки, с Днём Люблю тебя.",&е& с #е&&: Грасмые {ёЗосмч! Дврите о4 2 ши [гоз-@ а_п '2ё& &Э срнии @ехю,False
1550,ОТКРЫВАЙ КОБРА!!,деы <ЗбР},False
1551,"Полина, прости меня пожалуйста! Даня",%Ленион '02 $ А-н?,False
1552,2015,,False
1553,"Соколовский 
 не 
 террорист",~6 7еФорист >,False
1554,ПРОСТИ!!!,,False
1555,"Севернее Кореи . Соцсети о санкциях, репрессиях и эмиграции ",'Севернее Кореи' Соцсети 0 санкциях; репрессиях и эмиграции,False
1556,ВИКА Я ЛЮБЛЮ ФАСОЛЬ!,^^^^~ А`ш 1,False
1557,Old School,0Ш Я~@~_,False
1558,Вопрос 5,"Пвпа=ен Пет; , О7Ее о_ись ка ушт 4 #[0Игы Учш ш'шъ нгыш|",False
1559,Всё будет хорошо!!!,Всё будет хорошоШ Шс+  ьихя[Ц[Ю),False
1560,LETSBE Friends FOREVER,Ц=ГЗЪЕ '4екл #И,False
1561,хватит!,2,False
1562,Я люблю свою БАБУ,' `; . 60 РАБ,False
1563,ПИТЕР-,,False
1564,БЕСИШЬ МЕНЯ,,False
1565,С ДОБРЫМ УТРОМ! БЕСИШЬ МЕНЯ ,"044 0932 ДБРым . ""РЭМ | БЕСИШЬ МЕНЯ",False
1566,Amelica.com для детей,Аше_а :ш ГОГ,False
1567,Лето в Подмосковье,яе> А~ ;ето ПОдмОсковье ШИНМиМай,False
1568,KENTATSU,ЖЕАТЗ,False
1569,anextour,а?х-\г [ЕЛЕШПЫЮ,False
1570,ПОДКЛЮЧАЙ,"ПОДКЛЮЧАЙ Ро_телексч #Е/""С60",False
1571,Aladdin,"ЪЗзн5 А"" ""1624",False
1572,REDTAXI,ЛШ пипе ;,False
1573,наклейка на заднем стекле,НАКЛЕЙКА НАЗАДНЕМ СТЕКЛЕ,True
1574,ПРЕДМЕТЫ КУХНИ,цтгааин,False
1575,Travel,и# Лг<>е],False
1576,Губка,Ц МШШ,False
1577,Т КУРОРТ,,False
1578,Coc Cola,@ь(ь (0иМ,False
1579,ESPRESSO,ЕЯ@@ЕЗЗО,False
1580,"Twinkle 
 twinkle Little Star 
 Do you know how 
 Loved you are",шк]е { йпк]е ё]е $+а< '0 уоч %)  <ош [чеф уи аге,False
1581,JACK,УАск,False
1582,A B C D E J G H I J K L M N O P Q R S T U V W X Y Z,"в0ДЕз@#"" {2[о  ,",False
1583,MENU,МЕ`,False
1584,presence,рг@з@псе,False
1585,DRAW,[ [6,False
1586,EVAN,Е !А,False
1587,I Love You to the moon...and back again.,ФДжь'/э {о+^е оо< .апф Ьас^ а;а11,False
1588,Странник,СТРАННИК тх,False
1589,this is us Our life. Our story. Our home.,(я ё ч5 Очг ]1€е: Оч Очг }оше: '+огу:,False
1590,Z,,False
1591,"телефона, смотрите в другом объявлении",Шродашеешь ыовЫХ телефона/ смотрите в друтом объявлении,False
1592,tartness,+{и&яя,False
1593,"HO 
 ME",НП МЕ,False
1594,Telephone,'7%  5оо 55 ооб,False
1595,love,4,False
1596,a²+b²=c²,"0 , ( 0?  | 7С2",False
1597,мы страждем от засухи А.С. Пуш,"ик=а' 2- 4 э: ,сг # еаа е 'еваъа #8",False
1598,очень удобная и практичная вещь! вам так не кажется?,{ОЧЕНЬ УДОБНАЯ И ПРАКТИЧНАЯ ВЕЩЫ ВАМ ТАК НЕ КАЖЕТСЯ?>,False
1599,Light Medium Demi Bold,[19}\ Мефчш [@щ: Во:,False
1600,ПОЛЕЗНЫЕ ИГРЫ С ОГНЁМ,ПолЕзН ЕИТРЫ согЦи ате5ъ,False
1601,Методическая копилка,[  к&  @,False
1602,ДОБРОЕ УТРО,& 7БР0Е (~(Г0,False
1603,Областное информационно-пропагандистское мероприятие СтопГаджет!,гы> о -Цэр танамушеге <ерчащ Енур п1 Тгрымэн1нъ заншэтэ дзнзэненикпэнт-шч 1РчГч ПЕлягтнаг ЯНпПЕННЦненн = Пвапятанлнгтгнпн #пПп #Ста-Га Еы Угшиппеаанапиптопя 4пппапп ог;ня ссеш:лшаннн,False
1604,2015,~61$,False
1605,НАСЕЛЕНИЯ,2 ( Яэиш:азу,False
1606,ВОЛГ КОН СБОРНИК ФАНТАСТИЧЕСКИХ РАССКАЗОВ,ВОЛгАкон СЕОРНИК ФАНТАСТИЧНСТИХ РАЕС ;ДЗаЕ,False
1607,C.Э. Фриш Сквозь призму времени,"6 9 фЕ"" Сквозь призчу времени 1  ",False
1608,NO,.О аЧин + 1ч5) Тлифн} БиШинан ш 4лелынашшши ч1м1 заИк Бль ашашыШ ыий ши ичтм Мран 1,False
1609,Развитие социальной активности младших школьников,Ра-пнтис сациалына й актипности млапшик щкалыннкап атч-,False
1610,КОФЕЙНЯ,КОФЕЙНЯ,True
1611,MarcO'Polo,[акс @1@]о:,False
1612,РУССКИЙ СТАНДАРТ БАНК,БАНК СТАНДАРТ Русский,False
1613,ЗаБава САЛОН КРАСОТЫ,Забасо СПлон (РПСОЛЫ,False
1614,smplewine винотека,"""е ~е ВИНОТЕКА",False
1615,НОЖОМ  ВИЛКОЙ ГОРОДСКОЕ КАФЕ,& (ножОм ВИЛКОЙ товодскот ЖА@Е,False
1616,К-РАУТА СТРОЙМАСТЕР,Еелуц ЯРЙМАСЛЕР,False
1617,Салон красоты СТАТУС,Салон красод СТАС,False
1618,ресторан olivo рестораны,(блю РЕСТОРАНЫ РЕСТОРАН,False
1619,Стрижи ТОРГОВЫЙ ЦЕНТР,(юрижи тОРгОВЫЙ ЦЕНТР,False
1620,ДОБРЫЙ ЖАР,ЖАр ДОБРЫЙ > помашние [ 'опч Пуаиытю ₽ 'и2 ; Зканъ Дшю,False
1621,БУФЕТЪ.,,False
1622,AllTime.RU,#`не яо,False
1623,Cora,(б8,False
1624,сафари фитнес,(аФ' (или:,False
1625,mega,нва,False
1626,ресторан украинской кухни СКОВОРОДА,!краннской '@КОВОРО4  ресторан ЖуХнн,False
1627,Ubik ЦИФРОВАЯ ТЕХНИКА,"@дЦъ [Цэ ""оЮрАя",False
1628,АЗБУКА ВКУСА,ВКУСА АЗБУКА,False
1629,Охотный ряд коммерческий банк,Охотный ряд коммерческий банк,True
1630,аппарат Совета депутатов муниципального округа Бирюлёво Западн ЮЖНЫЙ АДМИНИСТРАТИВНЫЙ ОКР,"аппарат Совета депутатов муниципального округа Бирюлёво Западноа ЮККНЫИ ИДМНННСТРАТИВНЫИ Оке""",False
